Address	Length	Type	String
.rdata:0074EA44	00000019	C	intimidation_windup_fail
.rdata:0074EA60	0000001F	C	intimidation_windup_sweetspot3
.rdata:0074EA80	0000001F	C	intimidation_windup_sweetspot2
.rdata:0074EAA0	0000001F	C	intimidation_windup_sweetspot1
.rdata:0074EAC0	0000001A	C	DL_intimidationSweetSpot3
.rdata:0074EADC	0000001A	C	DL_intimidationSweetSpot2
.rdata:0074EAF8	0000001A	C	DL_intimidationSweetSpot1
.rdata:0074EB14	00000015	C	DL_intimidationMeter
.rdata:0074EB50	00000018	C	midationMeterBackground
.rdata:0074EB68	00000017	C	intimidationDangerTile
.rdata:0074EB80	00000018	C	intimidationResultMeter
.rdata:0074EB98	00000018	C	intimidationWindUpMeter
.rdata:0074EBB0	0000001A	C	intimidationWindUpSprites
.rdata:0074EBCC	00000016	C	intimidationTextLayer
.rdata:0074EBE4	0000000D	C	intimidation
.rdata:0074EBF4	00000011	C	intimidate_begin
.rdata:0074EC08	0000000D	C	[COCO_DEAL3]
.rdata:0074EC18	00000010	C	[PRACTICE_DEAL]
.rdata:0074EC28	00000009	C	training
.rdata:0074EC34	00000011	C	%.0f [HUD_BALLS]
.rdata:0074EC48	0000000C	C	[HUD_INTIM]
.rdata:0074EC54	00000012	C	%.1f%% [HUD_RATE]
.rdata:0074EC68	0000000E	C	[HUD_LAUNDER]
.rdata:0074EC78	00000008	C	launder
.rdata:0074EC80	00000010	C	[HUD_PLANTBOMB]
.rdata:0074EC90	0000000A	C	plantbomb
.rdata:0074EC9C	0000000B	C	[HUD_BOOM]
.rdata:0074ECA8	0000000B	C	[HUD_BOMB]
.rdata:0074ECBC	0000000E	C	[HUD_SUCCESS]
.rdata:0074ECCC	0000000B	C	[HUD_INFO]
.rdata:0074ECE0	0000000B	C	[HUD_GANG]
.rdata:0074ECF4	00000010	C	%.0f [HUD_HEAT]
.rdata:0074ED04	0000000B	C	[HUD_FAIL]
.rdata:0074ED10	0000000A	C	[HUD_COP]
.rdata:0074ED1C	00000007	C	%.1fKg
.rdata:0074ED24	0000000A	C	Lsupplier
.rdata:0074ED30	00000006	C	%.0fg
.rdata:0074ED38	0000000F	C	[HUD_BUYDRUGS]
.rdata:0074ED48	00000009	C	supplier
.rdata:0074ED54	00000006	C	$%.0f
.rdata:0074ED5C	0000000D	C	[HUD_NODEAL]
.rdata:0074ED6C	0000000F	C	[HUD_SELL] %dg
.rdata:0074ED7C	00000007	C	dealer
.rdata:0074ED84	0000002E	C	IntimidationHUD_ExecuteBeatingCallback( %i );
.rdata:0074EDB4	0000002B	C	IntimidationHUD_ExecuteLastCallback( %i );
.rdata:0074EDE0	00000011	C	intimidate_start
.rdata:0074EDF4	00000020	C	IntimidationHUD_SetActionMap();
.rdata:0074EE14	00000023	C	IntimidationHUD_DeleteActionMap();
.rdata:0074EF94	00000011	C	DL_TPCrossHair%i
.rdata:0074EFCC	0000000F	C	rossHairCenter
.rdata:0074EFDC	0000000F	C	DL_LTCrossHair
.rdata:0074EFEC	0000000F	C	DL_RTCrossHair
.rdata:0074EFFC	00000011	C	MaxiMapActionMap
.rdata:0074F118	0000000A	C	MIcon%02i
.rdata:0074F148	00000011	C	apDescriptorBack
.rdata:0074F15C	00000011	C	MapDescriptorTxt
.rdata:0074F170	0000000D	C	DL_NorthIcon
.rdata:0074F180	0000000E	C	TonyDirection
.rdata:0074F190	0000000E	C	HUDMapBacking
.rdata:0074F1A0	00000006	C	MP_TB
.rdata:0074F1A8	00000019	C	MapHUD2::ActivateMaxiMap
.rdata:0074F1C4	0000001A	C	ShowDescriptors( false );
.rdata:0074F1E0	00000011	C	IsTonyInMiami();
.rdata:0074F1FC	00000011	C	MaxiMapZoomMouse
.rdata:0074F210	00000011	C	MaxiMapZoomKBOut
.rdata:0074F224	00000010	C	MaxiMapZoomKBIn
.rdata:0074F234	00000011	C	MaxiMapZoomNPOut
.rdata:0074F248	00000010	C	MaxiMapZoomNPIn
.rdata:0074F258	0000000F	C	MaxiMapZoomOut
.rdata:0074F268	0000000E	C	MaxiMapZoomIn
.rdata:0074F278	0000000F	C	MaxiMapPanXNeg
.rdata:0074F288	0000000F	C	MaxiMapPanXPos
.rdata:0074F298	0000000F	C	MaxiMapPanYNeg
.rdata:0074F2A8	0000000F	C	MaxiMapPanYPos
.rdata:0074F2B8	00000011	C	MaxiMapPanMouseY
.rdata:0074F2CC	00000011	C	MaxiMapPanMouseX
.rdata:0074F2E0	0000000C	C	MaxiMapZoom
.rdata:0074F2EC	0000000C	C	MaxiMapPanY
.rdata:0074F2F8	0000000C	C	MaxiMapPanX
.rdata:0074F30C	0000000F	C	FE_CameraShape
.rdata:0074F31C	00000011	C	DestroyLegend();
.rdata:0074F330	0000001C	C	SetBlockingActionMap( %s );
.rdata:0074F34C	0000002F	C	MapHUD2::UpdateMaxiMap (EMTState_DEACTIVATING)
.rdata:0074F37C	0000002D	C	MapHUD2::UpdateMaxiMap (EMTState_ACTIVATING)
.rdata:0074F3AC	00000018	C	business_page_activated
.rdata:0074F3C8	0000000D	C	Tutorial_All
.rdata:0074F3D8	00000010	C	tutorial_region
.rdata:0074F3E8	00000017	C	Freedomtown_hudmap_Lv1
.rdata:0074F400	00000013	C	freedomtown_region
.rdata:0074F414	00000017	C	BabylonClub_hudmap_Lv1
.rdata:0074F42C	00000013	C	babylonclub_region
.rdata:0074F440	00000018	C	Sosa_Mansion_hudmap_Lv2
.rdata:0074F458	00000018	C	Sosa_Mansion_hudmap_Lv1
.rdata:0074F470	0000000C	C	sosa_region
.rdata:0074F47C	00000015	C	Penthouse_hudmap_Lv3
.rdata:0074F494	00000015	C	Penthouse_hudmap_Lv2
.rdata:0074F4AC	00000015	C	Penthouse_hudmap_Lv1
.rdata:0074F4C4	00000011	C	penthouse_region
.rdata:0074F4D8	00000011	C	Hotel_hudmap_Lv4
.rdata:0074F4EC	00000011	C	Hotel_hudmap_Lv3
.rdata:0074F500	00000011	C	Hotel_hudmap_Lv1
.rdata:0074F514	0000000D	C	hotel_region
.rdata:0074F524	00000010	C	Bank_hudmap_Lv2
.rdata:0074F534	00000010	C	Bank_hudmap_Lv1
.rdata:0074F544	0000000C	C	bank_region
.rdata:0074F550	00000015	C	CargoShip_hudmap_Lv5
.rdata:0074F568	00000015	C	CargoShip_hudmap_Lv4
.rdata:0074F580	00000015	C	CargoShip_hudmap_Lv3
.rdata:0074F598	00000015	C	CargoShip_hudmap_Lv2
.rdata:0074F5B0	00000015	C	CargoShip_hudmap_Lv1
.rdata:0074F5C8	00000011	C	cargoship_region
.rdata:0074F5DC	00000012	C	Tanker_hudmap_Lv6
.rdata:0074F5F0	00000012	C	Tanker_hudmap_Lv5
.rdata:0074F604	00000012	C	Tanker_hudmap_Lv4
.rdata:0074F618	00000012	C	Tanker_hudmap_Lv3
.rdata:0074F62C	00000012	C	Tanker_hudmap_Lv2
.rdata:0074F640	00000012	C	Tanker_hudmap_Lv1
.rdata:0074F654	0000000E	C	tanker_region
.rdata:0074F664	00000019	C	tonyMansion_hudmap_tunel
.rdata:0074F680	00000017	C	tonyMansion_hudmap_lv2
.rdata:0074F698	00000017	C	tonyMansion_hudmap_lv1
.rdata:0074F6B0	00000013	C	tonymansion_region
.rdata:0074F6C4	00000011	C	FountainRock_All
.rdata:0074F6D8	00000014	C	fountainrock_region
.rdata:0074F6EC	0000000C	C	Lobster_All
.rdata:0074F6F8	0000000D	C	lobst_region
.rdata:0074F708	0000000D	C	Tranquil_All
.rdata:0074F718	0000000D	C	tranq_region
.rdata:0074F728	0000000E	C	DevilsCay_All
.rdata:0074F738	0000000E	C	devils_region
.rdata:0074F748	0000000F	C	SouthBeach_All
.rdata:0074F758	0000000E	C	sbeach_region
.rdata:0074F768	0000000F	C	NorthBeach_All
.rdata:0074F778	0000000E	C	nbeach_region
.rdata:0074F788	00000011	C	LittleHavana_All
.rdata:0074F79C	0000000E	C	havana_region
.rdata:0074F7AC	0000000F	C	Industrial_All
.rdata:0074F7BC	00000012	C	industrial_region
.rdata:0074F7D0	0000000D	C	Downtown_All
.rdata:0074F7E0	00000010	C	downtown_region
.rdata:0074F7F0	00000016	C	TonyMansionIsland_All
.rdata:0074F808	00000012	C	tonyisland_region
.rdata:0074F830	0000000E	C	LoadLegend();
.rdata:0074F84C	0000000C	C	WayPointSet
.rdata:0074F998	00000017	C	[MISSIONFAIL_CONTINUE]
.rdata:0074F9B0	0000001D	C	[MISSIONFAIL_RESTARTMISSION]
.rdata:0074F9D0	00000018	C	[MISSIONFAIL_CANCELLED]
.rdata:0074F9E8	00000018	C	[MISSIONFAIL_YOUFAILED]
.rdata:0074FB20	00000020	C	MissionFailHUD::ActivateElement
.rdata:0074FB40	0000001F	C	MissionFailHUD_SetActionMap();
.rdata:0074FB60	00000012	C	OnFailContinue();
.rdata:0074FB74	00000022	C	MissionFailHUD_DeleteActionMap();
.rdata:0074FB98	00000022	C	MissionFailHUD::DeactivateElement
.rdata:0074FCD4	0000000E	C	MS_StartLayer
.rdata:0074FCE4	0000000D	C	MS_TextLayer
.rdata:0074FCF4	0000000E	C	MS_BlackLayer
.rdata:0074FD04	0000001E	C	MissionScreen_Activate( %s );
.rdata:0074FD24	00000023	C	Mission_IsTextbibleLoadComplete();
.rdata:0074FD48	0000001F	C	REPRO_IsShowPMGTemplateData();
.rdata:0074FD68	00000008	C	[NOKEY]
.rdata:0074FD94	0000000A	C	ionMap();
.rdata:0074FDD0	00000023	C	DrugWarsHUD_SetActionMap( false );
.rdata:0074FDF4	00000017	C	GetTurfProgress( %i );
.rdata:0074FE0C	0000001A	C	GetTurfGoalTBE( %i, %i );
.rdata:0074FE28	00000008	C	%s %i%s
.rdata:0074FE30	0000000F	C	[PERCENTOWNED]
.rdata:0074FE40	0000000E	C	[TURF_Locked]
.rdata:0074FE50	0000000A	C	DW_Goal%i
.rdata:0074FE5C	00000013	C	GetTurfName( %i );
.rdata:0074FE70	00000021	C	TOM_GetTurfOwnershipLevel( %i );
.rdata:0074FE94	00000015	C	GetTurfStatus( %i );
.rdata:0074FED4	00000012	C	DrugWarsPostCard2
.rdata:0074FEF8	00000018	C	./frontend/FrontImages/
.rdata:0074FF10	0000001C	C	GetFrontLocation( %i, %i );
.rdata:0074FF64	0000001B	C	GetIconForFront( %i, %i );
.rdata:0074FF80	0000001C	C	GetFrontName( %i, %i, %s );
.rdata:0074FFA4	00000025	C	ViceCopHUD_CreateActionMap( false );
.rdata:0074FFCC	00000019	C	MaxiMap_ModalShutDown();
.rdata:0074FFE8	0000001C	C	MissionList_StartIndex(-1);
.rdata:00750004	0000001D	C	ML_IsMissionListGenerated();
.rdata:00750048	00000025	C	VehicleSelection_Callback( %i, %i );
.rdata:00750094	0000000C	C	etailImage2
.rdata:007500A0	00000029	C	VehicleSelection_IsVehicleOwned(%i, %i);
.rdata:007500CC	0000001E	C	./frontend/CallforBoatImages/
.rdata:007500EC	0000001D	C	./frontend/CallforCarImages/
.rdata:0075010C	00000023	C	VehicleSelection_Select( %i, %i );
.rdata:00750130	00000029	C	EM_GetNextVehicleRepairStatus( %i, %i );
.rdata:0075015C	00000028	C	VehicleSelection_GetStat( %i, %i, %i );
.rdata:00750184	00000026	C	EM_GetNextVehicleRepairTBE( %i, %i );
.rdata:007501AC	00000028	C	EM_GetNextVehicleRepairPrice( %i, %i );
.rdata:007501D4	0000002B	C	VehicleSelection_GetTextBibleEntry(%i,%i);
.rdata:0075021C	0000002E	C	VehicleSelection_GetTextBibleEntry( %i, %i );
.rdata:00750254	00000025	C	BusinessHUD_CreateWaypoint( false );
.rdata:0075027C	00000021	C	BusinessHUD_SetActionMap(false);
.rdata:007502A0	0000001C	C	MissionList_StartIndex(%i);
.rdata:00750318	00000023	C	nessDetailHUD_SetActionMap(false);
.rdata:0075033C	00000019	C	IsEmpirePageAvailable();
.rdata:00750358	0000001A	C	[BUSINESS_CONFIRM_CANCEL]
.rdata:00750374	00000018	C	[BUTTON_GRAPHIC_X][YES]
.rdata:0075038C	0000001D	C	[BUTTON_GRAPHIC_DECLINE][NO]
.rdata:007503AC	0000000D	C	CanCancel();
.rdata:007503BC	00000012	C	Mission_Cancel();
.rdata:007503D0	00000007	C	accept
.rdata:007503D8	00000011	C	[XCANCELMISSION]
.rdata:00750410	0000000C	C	onfirmLabel
.rdata:0075041C	0000001A	C	MM_GetCurrentObjective();
.rdata:00750438	00000019	C	GetCurrentMissionType();
.rdata:00750454	0000000E	C	[PMG_CURRENT]
.rdata:0075048C	0000000D	C	BM_MenuItem1
.rdata:007504C4	00000013	C	DL_teleport_image2
.rdata:007504D8	00000011	C	teleport_addy_%i
.rdata:007504EC	0000001B	C	./frontend/TeleportImages/
.rdata:00750508	00000018	C	SetHudCameraPosition();
.rdata:00750544	0000000B	C	regionName
.rdata:00750550	00000010	C	DrugWarsTopPoly
.rdata:00750560	0000000D	C	DrugWarsPoly
.rdata:00750570	00000008	C	[TEXIT]
.rdata:00750578	0000000A	C	[XDETAIL]
.rdata:007505A8	0000000F	C	tUpgradeOption
.rdata:007505DC	0000000C	C	FrontCursor
.rdata:007505E8	00000014	C	DrugWarsFrontBack%i
.rdata:007505FC	00000014	C	DrugWarsFrontText%i
.rdata:00750610	00000014	C	DrugWarsFrontIcon%i
.rdata:00750624	0000001D	C	GetNumberOfFrontsInTurf(%i);
.rdata:00750668	0000000E	C	GWARS_RETURN]
.rdata:00750678	00000010	C	[DRUGWARS_KEYS]
.rdata:00750688	00000012	C	'UsageMultiplier'
.rdata:0075069C	00000011	C	'BaseMultiplier'
.rdata:007506D4	00000011	C	FrontReturnTitle
.rdata:007506E8	00000019	C	DrugWarsFrontDemandTitle
.rdata:00750704	0000001B	C	DrugWarsFrontBaseRateTitle
.rdata:00750720	0000001A	C	[DRUGWARS_SCREEN_BUY_FOR]
.rdata:0075073C	0000001D	C	[DRUGWARS_SCREEN_REPAIR_FOR]
.rdata:0075075C	00000028	C	GetNextFrontUpgradePrice( %i, %i, %i );
.rdata:00750784	00000024	C	GetHenchmenCountForFront( %i, %i );
.rdata:007507A8	0000001B	C	DrugWarsFrontUpgradeIcon%i
.rdata:007507E8	00000013	C	Upgrade( %i, %i );
.rdata:007507FC	00000026	C	[DRUGWARS_SCREEN_STOREHOUSE_TAKEOVER]
.rdata:00750824	00000021	C	[DRUGWARS_SCREEN_FRONT_PURCHASE]
.rdata:00750848	00000021	C	[DRUGWARS_SCREEN_FRONT_UNLOCKED]
.rdata:0075086C	0000001F	C	[DRUGWARS_SCREEN_FRONT_LOCKED]
.rdata:0075088C	00000021	C	GetFrontPurchasePrice( %i, %i );
.rdata:007508B0	0000001A	C	GetFrontStatus( %i, %i );
.rdata:007508CC	0000000E	C	'UnderAttack'
.rdata:007508DC	00000022	C	GetFrontDataForHUD( %i, %i, %s );
.rdata:00750900	00000010	C	'IsAStorehouse'
.rdata:00750910	00000018	C	IsFrontOwned( %i, %i );
.rdata:00750928	00000025	C	VehicleSelection_SetActionMap(true);
.rdata:00750950	00000015	C	VS_DetailBarBottom%i
.rdata:00750968	00000012	C	VS_DetailBarTop%i
.rdata:0075097C	0000001B	C	VehicleSelectionCashAmount
.rdata:007509BC	00000013	C	electionScrollBack
.rdata:007509D0	00000017	C	VehicleSelectionCursor
.rdata:007509E8	00000017	C	VehicleSelectionBack%i
.rdata:00750A00	0000001B	C	VehicleSelectionMenuItem%i
.rdata:00750A1C	0000001D	C	EM_GetCountInCategory( %i );
.rdata:00750A60	0000000E	C	electionTitle
.rdata:00750A70	00000028	C	VehicleSelection_SetActionMap( false );
.rdata:00750A98	00000023	C	EM_AttemptVehicleRepair( %i, %i );
.rdata:00750ABC	00000020	C	BusinessHUD_StartPhoneCall(%i);
.rdata:00750ADC	00000019	C	IsAlternateUnlocked(%s);
.rdata:00750AF8	00000013	C	Alternate_Assassin
.rdata:00750B0C	00000013	C	Alternate_Enforcer
.rdata:00750B20	00000011	C	Alternate_Driver
.rdata:00750B34	00000019	C	ML_GetMissionType( %i );
.rdata:00750B50	00000013	C	[BUSINESS_DIALING]
.rdata:00750B64	00000019	C	ML_GetMissionName( %i );
.rdata:00750B80	00000026	C	BusinessDetailHUD_SetActionMap(true);
.rdata:00750BA8	00000020	C	DrugWarsHUD_SetActionMap(true);
.rdata:00750BC8	00000015	C	DrugWarsStatBarTop%i
.rdata:00750BE0	00000018	C	DrugWarsStatBarBottom%i
.rdata:00750C1C	00000012	C	DW_TurfMeterTop%i
.rdata:00750C30	00000013	C	DW_TurfMeterBack%i
.rdata:00750C44	0000000E	C	DW_TurfIcon%i
.rdata:00750C54	00000024	C	AttemptFrontSecurityUpgrade(%i,%i);
.rdata:00750C78	00000008	C	[TBACK]
.rdata:00750C80	0000000B	C	[XCONFIRM]
.rdata:00750CB0	00000007	C	mLabel
.rdata:00750CB8	00000028	C	ViceCopHUD_CreateActionMap( true, %s );
.rdata:00750D04	00000012	C	PayHeatMenuBack%i
.rdata:00750D18	0000000E	C	PayHeatIcon%i
.rdata:00750D28	00000012	C	DL_PayHeatMeter%i
.rdata:00750D3C	0000000E	C	PayHeatCash%i
.rdata:00750D4C	0000000E	C	PayHeatLeft%i
.rdata:00750D5C	0000000F	C	PayHeatRight%i
.rdata:00750D6C	00000028	C	BusinessHUD_CreateWaypoint( true, %i );
.rdata:00750D94	0000001D	C	SetDesiredWaypoint( false );
.rdata:00750DB4	0000001B	C	[BUSINESS_ALT_UNAVAILABLE]
.rdata:00750DD0	00000021	C	[BUSINESS_ALT_ASSASSIN_PURCHASE]
.rdata:00750DF4	00000021	C	[BUSINESS_ALT_ENFORCER_PURCHASE]
.rdata:00750E18	0000001F	C	[BUSINESS_ALT_DRIVER_PURCHASE]
.rdata:00750E38	00000019	C	ML_GetMissionDesc( %i );
.rdata:00750E54	00000017	C	[CANNOT_START_MISSION]
.rdata:00750E6C	0000000F	C	BM_MissionDesc
.rdata:00750E7C	00000020	C	BusinessHUD_SetActionMap(true);
.rdata:00750E9C	00000018	C	MissionList_Generate();
.rdata:00750ED8	0000000D	C	BM_MenuBack4
.rdata:00750EE8	0000000C	C	BM_Henchmen
.rdata:00750EF4	00000010	C	BM_HenchmenBack
.rdata:00750F04	0000000E	C	BM_MenuItem%i
.rdata:00750F14	0000000E	C	BM_MenuBack%i
.rdata:00750F24	00000010	C	BM_MenuSprite%i
.rdata:00750F34	00000039	C	TeleportHUDCommit( '%f %f %f', '%f %f %f', '%f %f %f' );
.rdata:00750F70	00000017	C	call_for_car_activated
.rdata:00750F88	00000007	C	toggle
.rdata:00750F90	00000007	C	accept
.rdata:007510A8	00000023	C	SetLookTutorialActionMap( false );
.rdata:007510CC	0000002E	C	Widescreen_Enable( !Widescreen_IsEnabled() );
.rdata:007510FC	00000028	C	OpeningSequenceTutorialComplete(false);
.rdata:00751124	0000000D	C	PauseGame();
.rdata:00751134	0000001D	C	GetLookTutorialStageTBE(%i);
.rdata:00751154	0000000E	C	[PIMP_EXPAND]
.rdata:00751164	00000013	C	[PIMP_PLACEFOR] %s
.rdata:00751178	00000010	C	[SHORT_CASH] %s
.rdata:00751188	00000014	C	DEC_GetItemPrice();
.rdata:0075119C	00000018	C	[PIMP_PLACEINVENTORY]%i
.rdata:007511B4	00000014	C	DEC_GetItemCount();
.rdata:007511E4	0000001C	C	DEC_GetExoticTBE( %i, %i );
.rdata:00751208	0000001F	C	EmpireHUD_SetActionMap(false);
.rdata:00751228	0000001C	C	GetCurrentMissionGroupID();
.rdata:00751244	00000016	C	GetMetaGoalTBE( %i );
.rdata:0075125C	00000016	C	GetUberGoalTBE( %i );
.rdata:00751274	0000000D	C	E_GoalText%i
.rdata:007512A0	00000013	C	intimidate_release
.rdata:007512B4	0000002C	C	IntimidationHUD_ExecuteFirstCallback( %i );
.rdata:007512E0	00000042	C	IM_GetData($IM_CurrentIndex, $IM_Result_Category, %d, $IM_Balls);
.rdata:00751328	00000041	C	IM_GetData($IM_CurrentIndex, $IM_Result_Category, %d, $IM_Heat);
.rdata:00751370	00000041	C	IM_GetData($IM_CurrentIndex, $IM_Result_Category, %d, $IM_Coke);
.rdata:007513B8	00000042	C	IM_GetData($IM_CurrentIndex, $IM_Result_Category, %d, $IM_Money);
.rdata:007513FC	00000017	C	[LOOK_TUTORIAL_COMBAT]
.rdata:00751414	00000029	C	OpeningSequenceTutorialComplete( true );
.rdata:00751440	0000002A	C	OpeningSequenceTutorialComplete( false );
.rdata:0075146C	00000018	C	[LOOK_TUTORIAL_CONFIRM]
.rdata:00751484	0000001E	C	LookTutorialConfirmSuccessful
.rdata:007514A4	00000012	C	ResetLookTutorial
.rdata:007514B8	0000001A	C	[LOOK_TUTORIAL_VIBRATION]
.rdata:007514D4	00000022	C	LookTutorialSetVibration('true');
.rdata:007514F8	00000023	C	LookTutorialSetVibration('false');
.rdata:0075151C	00000016	C	[LOOK_TUTORIAL_ERROR]
.rdata:00751534	00000022	C	DEC_M_IsItemUnlocked(%i, %i, %i);
.rdata:00751558	0000001C	C	DEC_GetCountInCategory(%i);
.rdata:00751574	00000023	C	DEC_M_IsCategoryAvailable(%i, %i);
.rdata:00751598	0000001B	C	DEC_GetNumberCategories();
.rdata:007515B4	00000025	C	SetCharacterContextsEnabled( true );
.rdata:007515DC	0000000B	C	DEC_OFF();
.rdata:007515E8	00000017	C	DEC_GetItem( %i, %i );
.rdata:00751600	0000001B	C	[NO_OPTION_IN_DISTMISSION]
.rdata:00751640	0000000D	C	[COCO_DEAL2]
.rdata:00751650	00000019	C	MNIS_S01_0_Tony_in_Chair
.rdata:00751690	00000022	C	SetLookTutorialActionMap( true );
.rdata:007516B4	0000002D	C	DEC_M_GetCategoryIndex(DEC_M_GetLocation());
.rdata:007516E4	00000014	C	DEC_HUDPlaceItem();
.rdata:007516F8	0000002D	C	DEC_M_GetItemIndex(DEC_M_GetLocation(), %i);
.rdata:00751728	0000001B	C	IsInDistributionMission();
.rdata:00751744	0000001E	C	EmpireHUD_SetActionMap(true);
.rdata:00751788	0000000D	C	E_MenuItem%i
.rdata:00751798	0000000D	C	E_MenuBack%i
.rdata:007517A8	00000009	C	E_Icon%i
.rdata:007517D8	0000000B	C	ScrollBack
.rdata:0075180C	00000011	C	PYM_MenuText%02i
.rdata:00751820	00000024	C	PimpYourMansionHUD::ActivateElement
.rdata:00751844	0000000A	C	DEC_ON();
.rdata:00751850	00000026	C	SetCharacterContextsEnabled( false );
.rdata:00751878	0000001D	C	LookTutorial_InputRightXAxis
.rdata:00751898	0000001D	C	LookTutorial_InputRightYAxis
.rdata:007518B8	0000001A	C	LookTutorial_InputRightL1
.rdata:007518D4	0000001A	C	LookTutorial_InputRightR1
.rdata:007518F0	00000014	C	LookTutorial_InputX
.rdata:00751908	00000007	C	toggle
.rdata:00751984	00000012	C	[WM_DETAILWEAP%i]
.rdata:00751998	00000020	C	WM_GetWeaponData( %i, %i, %s );
.rdata:007519B8	00000008	C	\"price\"
.rdata:007519C0	00000021	C	WM_GetAmmoIndexofWeapon(%i, %i);
.rdata:007519E4	0000001D	C	WM_GetNextUpgradeTBE(%i,%i);
.rdata:00751A04	00000008	C	[WM_NA]
.rdata:00751A0C	00000010	C	[WM_UPGRADE] %s
.rdata:00751A1C	00000010	C	[WM_WEAPNAME%i]
.rdata:00751A70	00000016	C	wi_select_autoshotgun
.rdata:00751A88	00000025	C	WM_SetInventoryData(%i, %i, %s, %i);
.rdata:00751AB0	00000008	C	\"count\"
.rdata:00751AB8	00000019	C	WM_WriteTonyInventory();
.rdata:00751AD4	0000001D	C	WM_WriteLockerInventory(%i);
.rdata:00751AF4	00000015	C	[TAPE_PLAYER_REMOVE]
.rdata:00751B0C	00000012	C	[TAPE_PLAYER_ADD]
.rdata:00751B20	00000013	C	[TAPE_PLAYER_STOP]
.rdata:00751B34	00000013	C	[TAPE_PLAYER_PLAY]
.rdata:00751B48	00000019	C	[TAPE_PLAYER_MIXTAPE_%i]
.rdata:00751B64	0000001D	C	[TAPE_PLAYER_TRACK_%i_TITLE]
.rdata:00751B84	0000001E	C	[TAPE_PLAYER_TRACK_%i_ARTIST]
.rdata:00751BA4	0000000E	C	[SONG_LOCKED]
.rdata:00751BB4	0000001E	C	IsInvestmentOwned('RECORDS');
.rdata:00751BD4	00000019	C	[TAPE_PLAYER_SHUFFLE_ON]
.rdata:00751BF0	0000001A	C	[TAPE_PLAYER_SHUFFLE_OFF]
.rdata:00751C0C	0000003D	C	[TAPE_PLAYER_TRACK_%i_ARTIST] - [TAPE_PLAYER_TRACK_%i_TITLE]
.rdata:00751C70	00000014	C	Panel%i_ScrollFront
.rdata:00751C84	00000013	C	Panel%i_ScrollBack
.rdata:00751C98	00000015	C	Panel%i_WeapRect%02i
.rdata:00751CB0	00000015	C	Panel%i_WeapText%02i
.rdata:00751CC8	00000016	C	Panel%i_WeapCount%02i
.rdata:00751CE0	00000016	C	Panel%i_WeapImage%02i
.rdata:00751CF8	00000015	C	Panel%i_WeapAmmo%02i
.rdata:00751D10	00000014	C	Panel%i_WeapStar%i1
.rdata:00751D24	00000014	C	Panel%i_WeapStar%i2
.rdata:00751D38	00000014	C	Panel%i_WeapStar%i3
.rdata:00751D4C	00000014	C	Panel%i_UpgStar%02i
.rdata:00751D60	0000001A	C	WeaponHUD_SetActionMap();
.rdata:00751D7C	0000001A	C	wi_select_semiautoshotgun
.rdata:00751D98	0000000B	C	no_sale_00
.rdata:00751DA4	00000008	C	sold_00
.rdata:00751DAC	0000000D	C	se_gunvendor
.rdata:00751DBC	00000020	C	WM_GetNextUpgradePrice(%i, %i);
.rdata:00751DDC	00000023	C	WM_IsNextUpgradeAvailable(%i, %i);
.rdata:00751E00	0000000B	C	\"upgLevel\"
.rdata:00751E0C	0000000B	C	\"clipsize\"
.rdata:00751E18	00000014	C	WM_GetAmmoType(%i);
.rdata:00751E2C	00000007	C	\"ammo\"
.rdata:00751E34	00000023	C	WM_GetInventoryData( %i, %i, %s );
.rdata:00751E58	00000008	C	\"image\"
.rdata:00751E60	00000017	C	WM_GetWeaponCount(%i);
.rdata:00751E78	00000023	C	WM_GetCountofSameAmmoType(%i, %i);
.rdata:00751E9C	0000001A	C	WM_GetMaxCount(%i,%i,%i);
.rdata:00751EB8	0000001B	C	WM_GetMaxWeight(%i,%i,%i);
.rdata:00751ED4	00000017	C	[WM_TITLESTREETVENDOR]
.rdata:00751EEC	00000019	C	WM_GetPlayerMaxWeight();
.rdata:00751F08	0000000E	C	wi_select_law
.rdata:00751F18	00000028	C	WM_ChangeInventoryData(%i, %i, %s, %i);
.rdata:00751F40	00000015	C	wi_select_m16grenade
.rdata:00751F58	00000017	C	WM_BuyUpgrade(%i, %i);
.rdata:00751F70	0000000D	C	[WM_BUYAMMO]
.rdata:00751F80	0000000F	C	[WM_BUYWEAPON]
.rdata:00751F90	00000017	C	[WM_TITLELOCKERVENDOR]
.rdata:00751FA8	0000000E	C	wi_select_bat
.rdata:00751FB8	0000000E	C	wi_select_uzi
.rdata:00751FC8	0000001C	C	WM_GetWeaponData(%i,%i,%s);
.rdata:00751FE4	0000000D	C	PurchasedUzi
.rdata:00751FF4	00000008	C	FillUzi
.rdata:00751FFC	0000000C	C	[WM_NOAMMO]
.rdata:00752008	0000000E	C	[WM_FILLAMMO]
.rdata:00752018	00000014	C	[WM_TRANSFERLOCKER]
.rdata:0075202C	00000012	C	[WM_TRANSFERTONY]
.rdata:00752040	00000009	C	end_call
.rdata:0075204C	00000019	C	[WM_TITLESATPHONEVENDOR]
.rdata:00752068	0000000C	C	tape_delete
.rdata:00752074	0000000C	C	tape_select
.rdata:00752080	00000022	C	textbible/exotics_textbible_E.p3d
.rdata:007521F4	0000000C	C	PK_BetMeter
.rdata:00752288	0000000C	C	PK_Card%i%i
